typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20170101","2017","1","201701","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3317","false","8","kg","3317","false","3317","false","0","false","126707657.899","0","126707657.899","0","true","false",
"C","M","20170101","2017","1","201701","702","SGP","Singapore","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","931","false","8","kg","931","false","931","false","0","false","36087415.09","0","36087415.09","0","true","false",
"C","M","20170101","2017","1","201701","784","ARE","United Arab Emirates","M","Import","404","KEN","Kenya","0","W00","World","H4","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","209.2","false","8","kg","209.2","false","209.2","false","0","false","6443859.585","0","6443859.585","0","false","true",
"C","M","20170101","2017","1","201701","784","ARE","United Arab Emirates","M","Import","404","KEN","Kenya","0","W00","World","H4","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","202.2","false","8","kg","202.2","false","202.2","false","0","false","6237267.508","0","6237267.508","0","true","false",
"C","M","20170101","2017","1","201701","784","ARE","United Arab Emirates","M","Import","404","KEN","Kenya","0","W00","World","H4","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","8","kg","7","false","7","false","0","false","206592.077","0","206592.077","0","true","false",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","58371712.056","0","58371712.056","6","false","true",
"C","M","20170101","2017","1","201701","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128","false","8","kg","128","false","128","false","0","false","4937705.81","0","4937705.81","0","false","true",
"C","M","20170101","2017","1","201701","784","ARE","United Arab Emirates","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","827.25","false","8","kg","827.25","false","827.25","false","0","false","28526246.174","0","28526246.174","0","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","1779","false","8","kg","1779","false","1779","false","0","false","58371700.157","0","58371700.157","0","false","true",
"C","M","20170101","2017","1","201701","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","107","false","8","kg","107","false","107","false","0","false","4127913.77","0","4127913.77","0","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","11.898","0","11.898","6","false","true",
"C","M","20170101","2017","1","201701","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","3200","Road","8","kg","21","false","8","kg","21","false","21","false","0","false","809792.04","0","809792.04","0","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","58371712.056","0","58371712.056","6","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C01","Clearance for home use","0","1000","Air","8","kg","1779","false","8","kg","1779","false","1779","false","0","false","58371700.157","0","58371700.157","0","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C01","Clearance for home use","0","3200","Road","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","11.898","0","11.898","6","false","true",
